listing_id,latitude,longitude,number_of_reviews_ltm,host_is_superhost,neighbourhood_cleansed
908067468230875350,40.67576975623405,-73.93616653249289,6,True,Crown Heights
908179761746967863,40.68130774779256,-73.91786058488636,43,True,Bedford-Stuyvesant
908514518240064800,40.82043,-73.90632,17,False,Longwood
908634322847816388,40.67690562137488,-73.91523024456829,6,False,Bedford-Stuyvesant
908677070021981560,40.70843921590327,-73.96747220220702,53,True,Williamsburg
908678306945938969,40.814492922456544,-73.84908087510664,49,True,Castle Hill
908718589831607250,40.674023086942114,-73.96342557604495,6,True,Prospect Heights
909492443054363122,40.6989106,-73.9200145,18,True,Bushwick
908902110868808889,40.74978457368054,-73.979253731668,45,True,Murray Hill
915780736371404768,40.69176,-73.907,7,True,Bushwick
915896747275039057,40.74567968004617,-73.89905271696738,44,True,Woodside
910836081162496898,40.63296,-73.89474,10,False,Canarsie
917297550127335549,40.68124810391811,-73.75017305994251,57,True,Laurelton
912003079437996551,40.68922,-73.84953,60,True,Woodhaven
918130735715171123,40.68072,-73.93154,51,True,Bedford-Stuyvesant
912158210133915666,40.6515,-73.91177,14,True,East Flatbush
918158720284859176,40.70333966906888,-73.92678872875516,8,True,Bushwick
918299351414917573,40.7393937,-73.9052737,52,True,Maspeth
918355450872351634,40.80544159999999,-73.9493112,53,False,Harlem
912839143978682230,40.6765278,-73.925867,57,False,Crown Heights
919383845592883891,40.68414,-73.9355,35,True,Bedford-Stuyvesant
919391026829825331,40.70639592773135,-73.91922727900233,63,True,Bushwick
919539874798990303,40.75155,-73.99813,12,False,Chelsea
913664880261753635,40.74537,-74.0032,6,True,Chelsea
920109678115048743,40.748125389780014,-73.98870584521093,18,False,Midtown
920192085939852814,40.74815653159341,-73.98680773558084,32,False,Midtown
913979499533324610,40.82489,-73.94682,9,False,Harlem
921243805509585892,40.68662959420523,-73.87163076549768,37,True,Cypress Hills
927751966043550944,40.74427168605387,-73.99757406721984,15,True,Chelsea
928143028684103281,40.6601437,-73.9811295,58,True,South Slope
928358388994326377,40.80686244275244,-73.94698956510227,15,True,Harlem
922748405120763971,40.69655700039458,-73.91702580603864,32,True,Bushwick
923184176938855691,40.72971,-74.00188,17,False,Greenwich Village
929211353348584512,40.6747411032025,-73.93140887485549,32,False,Crown Heights
929287811121217114,40.656074513936126,-73.95416476128086,27,False,Prospect-Lefferts Gardens
929478160790239391,40.744693655225554,-73.9926034386743,56,False,Chelsea
929584624748362659,40.64152,-74.11177,74,True,Randall Manor
923815513633030246,40.80547,-73.94163,34,True,East Harlem
923932984833086904,40.75224491481335,-73.9713909267811,7,False,Midtown
929679138005881467,40.6355015752816,-73.95602278411388,34,True,Flatbush
929862356918731434,40.8043491,-73.9568766,7,True,Harlem
924755008538247849,40.7347205,-73.98697440000001,33,False,Gramercy
930277168378143041,40.67832,-73.91323,33,False,Bedford-Stuyvesant
930597320286325642,40.68313418605823,-73.99147398145065,7,True,Carroll Gardens
924768162233456430,40.67337544220497,-73.85306216410675,7,True,Ozone Park
931216252915282640,40.69268,-73.76737,128,True,St. Albans
931346599700737114,40.6797098051798,-73.91337906219509,27,True,Bedford-Stuyvesant
925332909222963253,40.72024802654383,-73.99049340757189,35,False,Lower East Side
931902143251951219,40.6843964138212,-73.94528086832204,6,False,Bedford-Stuyvesant
926312864566891761,40.62119,-74.07205,51,True,Clifton
932513881802567497,40.7046445,-74.01031929999999,39,True,Financial District
932523901255607390,40.7046445,-74.01031929999999,27,True,Financial District
933199939452228087,40.73119557099766,-74.00906152792474,7,False,West Village
932893071035345056,40.6868,-73.91721,42,True,Bushwick
934100065088277596,40.68725854751372,-73.91322826493997,56,True,Bushwick
934107469692156357,40.75545681790141,-73.99264748253835,161,False,Hell's Kitchen
942394186707379939,40.7476,-73.86454,17,True,Corona
942577089963887749,40.70633947156612,-73.9507157916148,7,True,Williamsburg
942625772911401128,40.75087625556747,-73.98002158934877,43,True,Murray Hill
935632781765410277,40.63853350177571,-73.91262998726933,24,True,Canarsie
935839383979445801,40.76253890386779,-73.98905284184517,31,True,Hell's Kitchen
942866549062627160,40.69857,-73.75848,20,False,St. Albans
943371238701435307,40.74215,-73.98181,25,False,Kips Bay
937613406225556655,40.85079881492015,-73.93348602183009,6,True,Washington Heights
937708024938552088,40.74606444060933,-74.00258699916371,36,False,Chelsea
937842682975806831,40.71776,-73.90743,22,False,Maspeth
937873431653897161,40.6676489,-73.8573093,33,True,East New York
943532117931729388,40.73472,-73.98697,34,False,Gramercy
943780020325684092,40.74822844190484,-73.86317159258495,8,True,Corona
944236621599209077,40.63425,-74.01914,6,True,Bay Ridge
938426319639302623,40.6778224,-73.9986952,46,True,Carroll Gardens
938652341400092973,40.84755807647776,-73.86802772038888,11,False,Van Nest
944241745269749895,40.71738246098912,-73.9930082097321,42,True,Chinatown
944831938640547421,40.6660982,-73.8931984,105,True,East New York
939052842960441956,40.661773096809966,-73.95115377177214,12,True,Prospect-Lefferts Gardens
939074435097007573,40.65810916058266,-73.9501197118144,29,False,Prospect-Lefferts Gardens
939751910723746071,40.74628,-73.98821,9,False,Midtown
946447856386514031,40.62557,-74.13079,31,False,Castleton Corners
940156629413345648,40.76299,-73.99257,50,True,Hell's Kitchen
940279919668139029,40.69762669429253,-73.92402415682686,65,False,Bushwick
941268454474275765,40.67702,-73.99989,45,True,Carroll Gardens
948825420401862130,40.68554,-73.92579,39,False,Bedford-Stuyvesant
949203092352821304,40.63253088223245,-73.91053277518706,30,True,Canarsie
948073089435542820,40.74742,-73.98872,30,False,Midtown
948380746612788025,40.62228054464513,-73.94631016682322,46,True,Midwood
948462394579193682,40.62548838427158,-74.00476755029962,31,True,Dyker Heights
949486536388006369,40.74871,-73.88926,31,True,Jackson Heights
950088048554818503,40.73472,-73.98697,35,False,Gramercy
953884582009992940,40.68304,-73.96753,29,False,Clinton Hill
954215732943587985,40.79778636318176,-73.96592382044075,37,False,Upper West Side
950316243638576156,40.68778102255385,-73.96898876183512,41,True,Fort Greene
954283379414654919,40.75053007608848,-73.97027878073867,67,True,Midtown
954299772270320483,40.75067310406144,-73.97147713441201,44,True,Midtown
954307423551946038,40.7524,-73.97232,7,True,Midtown
950857524230310407,40.748131058876425,-73.86527207070972,16,True,Corona
954529486274639312,40.740257346710216,-73.99939599229587,11,False,Chelsea
952468798459016382,40.7463935,-73.9864578,6,False,Midtown
953082621778685235,40.7563378,-73.98221699999999,20,False,Midtown
955757854520890146,40.77894748894193,-73.84125003374797,9,True,College Point
953274610384095304,40.75664269976163,-73.99693243000011,35,False,Hell's Kitchen
953391145939365107,40.803395,-73.945398,44,True,Harlem
958556618665753499,40.76332244810506,-73.83314049125927,52,False,Flushing
955842473362618091,40.63493,-74.01232,83,True,Sunset Park
955899560315923046,40.6563994,-73.9052068,17,False,Brownsville
956116282739680488,40.62478,-74.02908,26,True,Bay Ridge
958558125469831900,40.76283,-73.83187,157,False,Flushing
958837479129022722,40.71304,-73.95617,13,True,Williamsburg
956572242219688781,40.774809663168895,-73.9041335585578,18,True,Ditmars Steinway
956637921456579090,40.650488733100126,-73.92090560045591,31,True,East Flatbush
958891583704104591,40.691418120093495,-73.93999155806766,35,True,Bedford-Stuyvesant
958940970927847507,40.58410263709194,-74.10860223115894,9,True,Todt Hill
959209642509325824,40.87627,-73.90878,16,True,Marble Hill
959344147221723685,40.8081158,-73.93986269999999,50,True,East Harlem
959487132458696940,40.8033952,-73.9453949,48,True,Harlem
957270452215143039,40.68975,-73.93846,46,True,Bedford-Stuyvesant
957324954611448247,40.81016,-73.94732,6,True,Harlem
957362915117972428,40.69374086903221,-73.9477907374757,24,True,Bedford-Stuyvesant
959667125949545689,40.75966,-73.99453,42,True,Hell's Kitchen
957425381814766097,40.67686,-73.79419,31,True,Jamaica
957484574310360183,40.68392,-73.91642,45,False,Bedford-Stuyvesant
957818857975204814,40.7441289,-73.9951916,22,True,Chelsea
957945358641843537,40.6810058,-73.9125971,53,True,Bedford-Stuyvesant
960258169135210648,40.678467,-73.743633,43,True,Laurelton
960483610886728736,40.63781,-73.89039,28,True,Canarsie
957997561762518256,40.76073072741352,-73.92618970136077,45,True,Astoria
958019510453136553,40.72073057117077,-73.99265019464423,14,True,Lower East Side
963035416697714200,40.70634,-74.01604,226,False,Battery Park City
963046100751973782,40.70469559808792,-74.01659344127292,74,False,Battery Park City
963048078029205948,40.70625448988039,-74.01654140841708,54,False,Battery Park City
963052675248418723,40.70444,-74.01529,169,False,Financial District
963066386070131161,40.706720393846894,-74.00468637011221,140,False,Financial District
961527622157301522,40.7007733310312,-73.93769782843836,48,False,Bushwick
963085620841841358,40.70817,-74.00651,44,False,Financial District
963116369097877691,40.65843,-73.95019,24,False,Prospect-Lefferts Gardens
961836418495370418,40.60712371806962,-74.0076096410713,37,False,Bath Beach
962288502694718934,40.6787266962116,-73.91661877108751,34,True,Bedford-Stuyvesant
963371797604061344,40.63804,-73.88603,37,True,Canarsie
963696212258651543,40.74649529534475,-73.98898373849494,14,False,Midtown
962535551214838738,40.6906285123427,-73.91405756468349,17,False,Bushwick
963771864938788099,40.81849,-73.90848,39,False,Longwood
965836734967050413,40.68238,-73.93672,24,False,Bedford-Stuyvesant
965972728839907811,40.69230920759659,-73.92544140570946,62,True,Bushwick
965995992034672989,40.69101445131023,-73.92597218918881,47,True,Bedford-Stuyvesant
966015814531483475,40.69222157830535,-73.92749342710411,50,True,Bedford-Stuyvesant
963888047601554678,40.73059,-74.00333,51,False,West Village
963914944993129500,40.70723,-73.78656,48,True,Jamaica
966075614879803673,40.64430832691855,-73.96544686987484,34,True,Flatbush
966077154092000207,40.761422,-73.83319709999999,46,False,Flushing
966141894035636477,40.761422,-73.83319709999999,9,False,Flushing
964438667689318197,40.6664745,-73.7740232,25,False,Springfield Gardens
964490043156249684,40.74375,-74.002,37,True,Chelsea
966776877776043465,40.788432760350986,-73.94944627689654,32,False,East Harlem
967572040503577303,40.6431136,-73.8902016,34,False,Canarsie
968052518875387461,40.76531731264756,-73.9912909217446,28,True,Hell's Kitchen
968090367625068114,40.683447654287576,-73.91890888179162,32,True,Bedford-Stuyvesant
968117958661367161,40.75864911818974,-73.9988157569298,20,True,Hell's Kitchen
968158472503477954,40.710553240577696,-73.85582380862701,53,True,Forest Hills
968165379716775028,40.77152299999999,-73.95262199999999,7,False,Upper East Side
968232639190407327,40.68919,-73.94978,38,False,Bedford-Stuyvesant
968356497739578739,40.726500887879446,-74.00589303831433,37,True,SoHo
968796501661082781,40.8081158,-73.93986269999999,34,True,East Harlem
968819722669063441,40.6884342,-73.7312135,23,False,Cambria Heights
965292515062423473,40.74420712340967,-73.97814269985312,38,False,Kips Bay
965505333713118531,40.74779084751092,-73.88816826018643,33,True,Jackson Heights
968982002561156213,40.68430635811176,-73.76161843917885,11,False,Jamaica
969037168119524983,40.67632,-73.89297,30,True,Cypress Hills
969046191401522947,40.6603595,-73.8774937,7,True,East New York
969127796395247392,40.78139,-73.91601,11,True,Ditmars Steinway
970213432972312352,40.69228,-73.94278,11,False,Bedford-Stuyvesant
969521494667176747,40.72738345196743,-73.73031603286647,34,False,Bellerose
970318365895422240,40.72979,-73.95895,29,True,Greenpoint
970394774041225066,40.68529371666426,-73.92768083350654,41,False,Bedford-Stuyvesant
969639647663628867,40.72613635558258,-74.00471183714866,17,True,SoHo
970956880456551340,40.63109,-73.88922,35,True,Canarsie
971014919312107685,40.75515034103738,-73.88770410729113,33,False,Jackson Heights
971017228077053672,40.767987490771525,-73.92735258003819,30,False,Astoria
971101887044988474,40.6937,-73.94141,15,False,Bedford-Stuyvesant
969672999368896556,40.7261,-74.00674,26,True,SoHo
971930833189858191,40.741482721349264,-73.98259145736942,39,False,Kips Bay
971985344645165863,40.76757397081951,-73.98683271081897,15,False,Hell's Kitchen
972008124482098468,40.76257,-73.98621,22,False,Hell's Kitchen
976134439875101380,40.77373722935008,-73.92228956685258,40,False,Astoria
976190720830064747,40.8065536,-73.9568022,51,True,Harlem
976288891069593330,40.74776,-73.86344,23,True,Corona
976290086007012652,40.8065536,-73.9568022,48,True,Harlem
972573127714248461,40.765612375396834,-73.97931572965012,24,False,Midtown
972617212028384644,40.82072,-73.94696,37,True,Harlem
972740017700582747,40.76015809074895,-73.88814670703263,62,True,East Elmhurst
972805172969056732,40.76013,-73.88593,51,True,East Elmhurst
976766563716249181,40.68170604579339,-73.93941297337157,59,True,Bedford-Stuyvesant
976778469941657237,40.7675589,-73.9831177,16,True,Hell's Kitchen
976898757702361060,40.772248336579615,-73.92207247484275,56,False,Astoria
973202272068906394,40.6874842,-73.87546739999999,30,True,Cypress Hills
977732692492896948,40.82542,-73.94845,45,True,Harlem
977754993026073103,40.74695,-73.98941,108,False,Midtown
978281778523334764,40.72606,-74.00475,44,True,SoHo
978360232982713232,40.8065536,-73.9568022,52,True,Harlem
978390068201449135,40.76805,-73.92701,47,False,Astoria
973677543407116406,40.66375750276712,-73.90189241237202,12,True,Brownsville
973834338009694848,40.73707,-73.79666689999999,44,False,Flushing
974036792425507586,40.77130312298223,-73.92501557441861,38,False,Astoria
978647529811129540,40.7454521,-73.9207904,6,True,Sunnyside
974067561235430226,40.8065536,-73.9568022,58,True,Harlem
974106237995487073,40.7687,-73.98874,13,True,Hell's Kitchen
974111912547734871,40.76931,-73.98879,20,True,Hell's Kitchen
974119318572120161,40.73249,-74.00406,11,True,West Village
974125072212125485,40.7677,-73.98679,24,True,Hell's Kitchen
974227248765395489,40.6677302,-73.79179540000001,32,True,South Ozone Park
974595688545830503,40.77140745873888,-73.92435048504402,55,False,Astoria
978996864491722615,40.70108,-73.9394,52,False,Bushwick
979559714970976139,40.74613,-73.9886,26,False,Midtown
974927953560232331,40.74878,-73.91489,6,False,Sunnyside
975271247522709915,40.74023246186695,-74.00878183796281,13,True,West Village
975282423991954507,40.68508,-73.9209,66,True,Bedford-Stuyvesant
979784664536319800,40.64463,-73.95568,32,True,Flatbush
979902979221942739,40.6577993126226,-73.89942249556492,29,True,Brownsville
980408563480059112,40.76746396340039,-73.87724297826612,101,True,East Elmhurst
980616234786854392,40.76013,-73.95824,43,True,Upper East Side
980616260826796990,40.76208,-73.9614,37,True,Upper East Side
985688634102569248,40.68415,-73.9443299,46,True,Bedford-Stuyvesant
986076857672094234,40.71149,-74.01156,10,False,Financial District
986263425862656510,40.75961545430558,-73.99467651471842,29,True,Hell's Kitchen
980617449810787175,40.76208,-73.9614,33,True,Upper East Side
980619691545526997,40.76208,-73.9614,93,True,Upper East Side
980767574007808177,40.71183002814782,-74.00922164685225,6,True,Tribeca
981183733840544000,40.77022,-73.92686,50,False,Astoria
981215096714560429,40.70741600385026,-74.01001790867416,38,False,Financial District
986267218100121538,40.62382,-73.91349,17,True,Bergen Beach
986771708420366603,40.72647,-73.98596,40,True,East Village
982130899713091667,40.67853,-73.98512,43,True,Gowanus
982172393543000727,40.676218587488336,-73.9844912560909,47,True,Gowanus
982516022152861124,40.75549,-73.9983,6,False,Hell's Kitchen
982522383091784018,40.75420775942887,-73.99695994397656,9,False,Hell's Kitchen
986777423260444075,40.82179271978068,-73.95533308276987,49,True,Harlem
987082797213735421,40.76121,-73.99914,37,True,Hell's Kitchen
987157188477759486,40.666777317757294,-73.99192714677781,32,True,Gowanus
987496705890384286,40.74818,-74.00389,46,False,Chelsea
982809251824941366,40.67036,-73.99381,75,True,Gowanus
982833752250568153,40.68028,-73.95166,50,True,Bedford-Stuyvesant
982893705254038962,40.74412,-73.91143,9,False,Woodside
982900189767439245,40.6934,-73.72636,17,True,Cambria Heights
983167691286253890,40.74443148580908,-73.99898647033477,12,True,Chelsea
987646116404974436,40.76860192867729,-73.9858899400772,39,True,Hell's Kitchen
987749282672916874,40.715073682964736,-73.996151758925,8,False,Chinatown
987767833411348082,40.71758,-73.94696,24,True,Williamsburg
987909203001078451,40.66471,-73.99226,39,True,Sunset Park
987993224753303867,40.69361,-73.85154,7,True,Woodhaven
988345754563311046,40.81732731515386,-73.94523882928235,23,False,Harlem
988441125143566860,40.7428157,-73.9831232,29,False,Midtown
988530577928351800,40.80890673184447,-73.94272005126044,33,True,Harlem
988562668068145519,40.73697,-73.88537,13,False,Elmhurst
988565130972118914,40.67692,-73.95598,45,True,Crown Heights
988627190607740969,40.67611003466693,-73.88515023995056,8,False,East New York
988687066020965190,40.67604856939594,-73.8853904040847,12,False,East New York
984725303384646166,40.756107476194735,-73.96999475400031,33,True,Midtown
984843626459844191,40.69026709464736,-73.9296727596866,46,True,Bedford-Stuyvesant
989037008922411531,40.679569956937655,-73.89464863386952,40,False,Cypress Hills
989145105968736289,40.74397,-73.98421,26,False,Midtown
989188722816855766,40.67747,-73.89278,37,False,Cypress Hills
989225979064990280,40.67720358932127,-73.89451119070746,10,False,Cypress Hills
989273077282515810,40.676116896646604,-73.8850858669342,8,False,East New York
985020705862714485,40.74299,-73.98219,41,True,Kips Bay
985029421339482762,40.657676,-73.90839509999999,17,True,Brownsville
985167005975036518,40.6851945,-73.7760656,68,True,Jamaica
989328318542771011,40.67256881838108,-73.89326990301461,14,False,East New York
989390687371386754,40.67534,-73.89333,16,False,East New York
989441394547587311,40.70598,-74.00936,16,True,Financial District
989716756428423660,40.74677627704159,-73.98891230111407,15,False,Midtown
985390832322641472,40.71946636105835,-73.99140836362734,18,False,Lower East Side
985398033818297264,40.74197286287296,-73.98265261408339,23,False,Kips Bay
990528204399198792,40.807447,-73.914408,13,False,Mott Haven
990544420615365923,40.74191284767835,-73.98240270421714,28,False,Kips Bay
990723330952862828,40.67275805301372,-73.93155354265423,26,False,Crown Heights
990723645034323101,40.67387822792973,-73.93105175346136,19,False,Crown Heights
989939161066242708,40.7053156,-73.91753109999999,21,True,Bushwick
990420260648778710,40.72353479650991,-73.9873455206543,44,True,East Village
994873849149042851,40.7482035416208,-73.98862134776694,22,False,Midtown
994939729039225130,40.7149,-73.99584,6,False,Chinatown
991236862659991689,40.67672898804211,-73.94262966616517,23,True,Crown Heights
991257665855152119,40.58682194878759,-73.94291475946886,23,False,Sheepshead Bay
991297220927356270,40.75050610317899,-73.97705958880451,34,True,Murray Hill
991327800721394622,40.67643,-73.94459,22,True,Crown Heights
991329695425304733,40.7556979,-73.9691596,34,False,Midtown
991331083909142924,40.676551534329,-73.94353998240703,19,True,Crown Heights
995017065620198504,40.77432358851105,-73.95176039606905,51,False,Upper East Side
995516149051503639,40.65213,-73.96321,14,True,Flatbush
995683781967427706,40.65941721823564,-73.99427665485419,42,True,Sunset Park
995731222790857879,40.646408565462536,-73.95306680690926,40,False,Flatbush
992758163619203613,40.7474578755837,-73.98298209081119,41,True,Midtown
995750644114020164,40.67415,-73.93214,30,False,Crown Heights
995941212621416043,40.68259,-73.94463,77,True,Bedford-Stuyvesant
996361712072301966,40.74696364707561,-73.98872449120941,12,False,Midtown
992970965790772607,40.7555232113988,-73.99200420742673,610,False,Hell's Kitchen
992974980287590415,40.76732,-73.96482,41,True,Upper East Side
992986905033951226,40.79394,-73.97205,42,False,Upper West Side
992989780812562339,40.68989820002746,-73.93997336444612,32,True,Bedford-Stuyvesant
993376816759109537,40.84754,-73.9069,23,False,Mount Hope
996688489279727538,40.75299901846384,-73.99445355212059,25,True,Hell's Kitchen
997432199888717593,40.65979,-73.99559,34,True,Sunset Park
993465561394161427,40.63739,-73.9363578,21,False,East Flatbush
997837698254182166,40.64623257021718,-73.99705150080604,9,True,Borough Park
997986353932503170,40.770564030098384,-73.95854814641184,22,False,Upper East Side
998088361998367565,40.71444,-73.99155,29,True,Chinatown
998131337513068593,40.68932326837233,-73.94020991847174,30,True,Bedford-Stuyvesant
993563148062414056,40.67863898174824,-73.94447790592726,23,True,Bedford-Stuyvesant
993647929569558279,40.678291427486286,-73.94459242431688,29,True,Bedford-Stuyvesant
993726764319807393,40.70380396680642,-73.91047743662554,44,True,Ridgewood
993740332378198800,40.71388,-73.99439,58,False,Chinatown
999369329537073695,40.6593,-73.99215,40,True,Sunset Park
999627702195973740,40.65966936791674,-73.99387960494735,35,True,Sunset Park
993753874316344578,40.71482554447592,-73.98663084969088,56,False,Lower East Side
993756480773417948,40.71238,-73.99258,7,False,Two Bridges
993759176942173865,40.7997631,-73.9696417,31,True,Upper West Side
993815451535229138,40.73243637013432,-74.00742400781303,20,True,West Village
994149040515763700,40.72919547972832,-73.98973163291375,44,False,East Village
994482767079610455,40.70106,-73.7424,19,True,Cambria Heights
999964466102080007,40.74634226381997,-73.9874911451625,27,False,Midtown
1000637914058448005,40.74382,-73.98259,29,False,Midtown
1001533760739742081,40.664093868531445,-73.93037287542117,69,True,Crown Heights
1001535719995297015,40.71619419757378,-74.00041282786675,13,False,Civic Center
1000691832643780415,40.81854006640637,-73.94341125993142,51,False,Harlem
1000697739867775924,40.657048536894166,-73.92719080542744,25,True,East Flatbush
1001166370551563656,40.65864856044564,-73.92682024781395,37,True,East Flatbush
1001598392441206590,40.6828,-73.92432,53,True,Bedford-Stuyvesant
1001730138556048837,40.7791,-73.8417,25,True,College Point
1001442118570469957,40.68525521004758,-73.86780558412886,33,False,Cypress Hills
1005964782939475271,40.74124580000001,-73.9804547,36,True,Kips Bay
1006068540323632978,40.78058643033789,-73.84250920254783,30,True,College Point
1002825899474348002,40.67665,-73.94492,25,True,Crown Heights
1002938301240121368,40.66992221447028,-73.94233547151089,45,True,Crown Heights
1003185235835253133,40.72159,-73.97517,7,False,East Village
1003437049851150279,40.8279566,-73.94285529999999,61,True,Harlem
1006487297634998418,40.670201838919965,-73.89928625266606,25,False,East New York
1003603678526992890,40.7766,-73.9551,48,False,Upper East Side
1003631615633097311,40.58802,-73.81506,20,True,Rockaway Beach
1006527301056313841,40.69124341984092,-73.84875623853111,17,False,Woodhaven
1006681477271989960,40.73417425653768,-73.9957515546644,43,False,Greenwich Village
1006786464665372746,40.780562658976734,-73.84290810312837,21,True,College Point
1004275203463075946,40.617976494373856,-73.9291590613022,30,False,Flatlands
1004442886221909241,40.71382012642742,-73.99444686228817,35,False,Chinatown
1007617181975356195,40.75507,-73.97007,14,True,Midtown
1004466409355496588,40.7670082,-73.8670454,85,True,East Elmhurst
1004606831833534678,40.71423851299267,-73.99438595028067,25,False,Chinatown
1004933046061134895,40.68587,-73.90735,38,True,Bushwick
1004966777244088455,40.84775,-73.93153,12,False,Washington Heights
1004977759124184759,40.84775,-73.93153,9,False,Washington Heights
1008073352246997879,40.744526813738005,-73.97657186386192,59,True,Kips Bay
1008246140374586613,40.7372804,-73.9248528,53,True,Sunnyside
1008301599260572123,40.78218092096193,-73.84197683937674,26,True,College Point
1008315491855065333,40.78014307181483,-73.84250174321298,23,True,College Point
1005170940682176047,40.73888,-73.78891,26,False,Fresh Meadows
1005455401581521842,40.7092191,-74.0137534,6,True,Financial District
1008684865225089784,40.67756649430064,-73.90605375276546,71,True,Cypress Hills
1008957074079095931,40.73273,-73.98649,10,False,East Village
1008987937555990345,40.77070612788718,-73.96006784231876,6,False,Upper East Side
1009542110611743262,40.75705,-73.99316,39,False,Hell's Kitchen
1010279287170639082,40.71924,-73.99072,44,True,Lower East Side
1010398417049773773,40.76629,-73.98666,6,False,Hell's Kitchen
1010503905929192028,40.75724,-73.99236,558,False,Hell's Kitchen
1010631999598223279,40.7481,-73.98839,36,False,Midtown
1009711786804562856,40.6452,-73.94695,25,False,East Flatbush
1010673362514237824,40.74681237128886,-73.98884248687365,49,False,Midtown
1010215062154388163,40.66155424030006,-73.92295537407742,29,True,East Flatbush
1010237549953170592,40.67827582540743,-73.96425303768575,26,True,Prospect Heights
1014367358598054830,40.606519751891845,-73.95777115397549,36,True,Sheepshead Bay
1010720661942382329,40.64191702728721,-73.96739374968631,21,True,Flatbush
1010768775628092224,40.7450659,-74.0015658,27,False,Chelsea
1010874063701112844,40.68798923529391,-73.91823412487773,126,True,Bushwick
1014637467272403256,40.76002474505399,-73.99196615240979,36,False,Hell's Kitchen
1014729191484829933,40.6810593,-73.8692829,35,False,Cypress Hills
1014762144431371619,40.68960344512601,-73.86890083946567,38,True,Cypress Hills
1011503182332783001,40.657921526897375,-73.97696554646947,7,False,Windsor Terrace
1011653407610821403,40.77117,-73.92069,39,False,Astoria
1015357234838303151,40.69798,-73.92465,50,False,Bushwick
1015390252345027742,40.7645,-73.91758,39,True,Astoria
1015496561428131132,40.69046937530732,-73.93836789588222,40,True,Bedford-Stuyvesant
1011664069029780820,40.77066,-73.92103,53,False,Astoria
1012337632157511148,40.67323,-73.75756,26,True,Springfield Gardens
1012345351818089240,40.66973249140383,-73.98905255287033,19,True,South Slope
1012610921280338920,40.79785,-73.963,35,True,Upper West Side
1012988420019348258,40.7650252,-73.9937774,29,False,Hell's Kitchen
1015858565969239450,40.67496246302567,-73.87947446670637,18,True,East New York
1015918433589429214,40.66219,-73.92825,6,True,East Flatbush
1013126854297515145,40.73763,-73.98369,19,True,Gramercy
1013293137558770633,40.80187016885875,-73.95749189978514,35,False,Harlem
1013402113840724461,40.72708635410679,-73.98555788775373,12,False,East Village
1013632155850220616,40.74612,-73.98727,45,False,Midtown
1013632380355599044,40.747829432772,-73.98690690805795,17,False,Midtown
1016062872267819040,40.72245,-73.948,8,True,Greenpoint
1016124375833661253,40.77893,-73.90804,38,True,Ditmars Steinway
1016268870420191920,40.75125,-73.95979,17,False,Roosevelt Island
1013651311908564737,40.7469,-73.98879,22,False,Midtown
1013674864835064998,40.78779912979905,-73.84522643717656,21,False,College Point
1013709156917167615,40.74667,-73.98957,47,False,Midtown
1013719008616614306,40.74819,-73.98725,10,False,Midtown
1013745399413953045,40.74641,-73.98697,45,False,Midtown
1016618958526024089,40.72375,-73.98013,25,False,East Village
1016707139766409388,40.65514030000001,-73.9742879,38,True,Windsor Terrace
1014296846467270142,40.74650920356094,-73.98879442934775,42,False,Midtown
1014319983262481470,40.74632324439059,-73.98840066648066,40,False,Midtown
1017650805773782165,40.80106183192945,-73.95857137440558,53,False,Harlem
1018042935230242018,40.745882196465146,-73.97635320744612,54,True,Murray Hill
1019585668829442554,40.81118407762784,-73.94573880772765,39,True,Harlem
1019618568571379980,40.65508,-73.742,14,False,Rosedale
1019629533271481308,40.81144,-73.94339,25,True,Harlem
1019645060934557521,40.81287,-73.94537,35,True,Harlem
1019653865784274979,40.81231787609201,-73.94554088324166,54,True,Harlem
1019663721950569974,40.81266953240476,-73.94409308508769,30,True,Harlem
1019679775919640933,40.81221,-73.94376,23,True,Harlem
1019700356152080364,40.81277,-73.9449,23,True,Harlem
1019707537917309945,40.81286264353303,-73.94549008684787,15,True,Harlem
1019716240581980266,40.81288352213672,-73.9448925315334,20,True,Harlem
1019720628472155850,40.6389914845637,-73.96573940369157,60,True,Flatbush
1018280359573876973,40.7749976,-73.9524568,28,True,Upper East Side
1020291488212743193,40.6564210148457,-73.95425559284169,14,False,Prospect-Lefferts Gardens
1018771987843520425,40.74314559462359,-73.98210363690275,23,False,Midtown
1018896545155637079,40.746395502165306,-73.98864973743365,19,False,Midtown
1020302460310493937,40.677328069566,-73.92008959558578,66,True,Bedford-Stuyvesant
1020325080427729176,40.679171308467176,-73.92120698891736,51,True,Bedford-Stuyvesant
1018994351772627655,40.78813,-73.97212,6,False,Upper West Side
1019091036096678857,40.78097,-73.84265,25,False,College Point
1020660300348971167,40.76293,-73.99363,30,False,Hell's Kitchen
1021014944535778418,40.74396,-73.98269,24,False,Midtown
1021120228485048462,40.67668,-73.94439,9,False,Crown Heights
1021167820214545600,40.74809246917742,-73.9797330693904,29,True,Murray Hill
1021628928305609941,40.81088,-73.94355,22,True,Harlem
1021671515623364753,40.67425,-73.93814,42,False,Crown Heights
1021725640792380276,40.70861,-73.74067,37,False,Queens Village
1024611102410531795,40.608,-74.00788,69,True,Bath Beach
1021738415510509168,40.81055,-73.94137,33,True,Harlem
