review_year,month_num,month_label,listing_id,name,room_type,neighbourhood_cleansed,review_count,review_scores_rating,price,number_of_reviews_ltm
2014,6,Jun,2485774,PRIME 1br in Williamsburg,Entire home/apt,Williamsburg,5,4.78,168.0,3.0
2014,7,Jul,495249,10min Walk & 15mins to Tourist Spot,Private room,Jackson Heights,9,4.88,,0.0
2014,7,Jul,3156969,Surfers' and Beach Goers' Paradise,Entire home/apt,Rockaway Beach,8,4.94,131.0,0.0
2014,7,Jul,1016004,Clean and Cute Shared Room in Very Safe Area,Shared room,Astoria,7,4.91,,0.0
2014,7,Jul,689329,Cozy 15 mins Manhattan& 10 Mins LGA,Private room,East Elmhurst,7,4.88,,0.0
2014,7,Jul,1042806,My Other Little Guestroom,Private room,Flushing,7,4.81,81.0,38.0
2014,7,Jul,476983,Perfect for Traveling Medical Professionals,Private room,Harlem,7,4.65,45.0,6.0
2014,7,Jul,945297,Private East Village Gay-Friendly Dbl Room,Private room,East Village,6,4.81,112.0,6.0
2014,7,Jul,713538,Chic private apartment in  Victorian Townhouse,Entire home/apt,Clinton Hill,6,4.8,158.0,1.0
2014,7,Jul,1817510,Skylight BR in Gorgeous Private Rooftop Apt,Entire home/apt,Bushwick,6,4.73,,0.0
2014,7,Jul,1645667,Truly A Sweet Home away from Home.,Private room,Bedford-Stuyvesant,6,4.71,105.0,27.0
2014,7,Jul,695465,The heart of the metropolis,Entire home/apt,East Village,6,4.71,,0.0
2014,7,Jul,166172,Private Stay In Peaceful Artist Apartment,Private room,Bushwick,6,4.54,,0.0
2014,7,Jul,232612,"Lovely pied-à-terre, in an historic building",Private room,Bedford-Stuyvesant,5,4.87,121.0,45.0
2014,7,Jul,106363,Bright Room With A Great River View,Private room,Harlem,5,4.87,93.0,6.0
2014,7,Jul,151199,Astoria/LIC  Private Home located near train,Entire home/apt,Astoria,5,4.86,300.0,32.0
2014,7,Jul,2154075,"Brooklyn Charm, Close to Manhattan (30+ days only)",Entire home/apt,Bedford-Stuyvesant,5,4.84,87.0,6.0
2014,7,Jul,289665,Decorators 5-Star Flat West Village,Entire home/apt,West Village,5,4.82,,0.0
2014,7,Jul,1268154,"Big room W/ private bathroom in Queens, NYC",Private room,Maspeth,5,4.77,67.0,2.0
2014,7,Jul,2968070,Near Times Square and Hell's Kitchen,Private room,Theater District,5,4.75,146.0,6.0
2014,7,Jul,103555,Clean&Serene in Scenic Fort Greene,Entire home/apt,Fort Greene,5,4.72,260.0,0.0
2014,8,Aug,1016004,Clean and Cute Shared Room in Very Safe Area,Shared room,Astoria,10,4.91,,0.0
2014,8,Aug,3156969,Surfers' and Beach Goers' Paradise,Entire home/apt,Rockaway Beach,9,4.94,131.0,0.0
2014,8,Aug,467866,"Our NY home, Greenwich Village apt",Private room,West Village,9,4.9,,0.0
2014,8,Aug,206957,Bright Modern Charming Housebarge,Private room,Sheepshead Bay,9,4.61,72.0,0.0
2014,8,Aug,166172,Private Stay In Peaceful Artist Apartment,Private room,Bushwick,9,4.54,,0.0
2014,8,Aug,232612,"Lovely pied-à-terre, in an historic building",Private room,Bedford-Stuyvesant,8,4.87,121.0,45.0
2014,8,Aug,1042806,My Other Little Guestroom,Private room,Flushing,8,4.81,81.0,38.0
2014,8,Aug,945297,Private East Village Gay-Friendly Dbl Room,Private room,East Village,8,4.81,112.0,6.0
2014,8,Aug,103555,Clean&Serene in Scenic Fort Greene,Entire home/apt,Fort Greene,8,4.72,260.0,0.0
2014,8,Aug,476983,Perfect for Traveling Medical Professionals,Private room,Harlem,8,4.65,45.0,6.0
2014,8,Aug,491123,Cozy Lay Over Prospect Heights,Private room,Prospect Heights,7,4.83,143.0,0.0
2014,8,Aug,2968070,Near Times Square and Hell's Kitchen,Private room,Theater District,7,4.75,146.0,6.0
2014,8,Aug,918239,Cozy bedroom in Artist Loft,Private room,Williamsburg,7,4.75,85.0,0.0
2014,8,Aug,519310,YOU ROOM IN NYC,Private room,Sunnyside,7,4.73,85.0,0.0
2014,8,Aug,1108309,Charming Housebarge w/ outside deck,Private room,Sheepshead Bay,7,4.68,72.0,0.0
2014,8,Aug,286838,Private Room in Brownstone,Private room,Harlem,7,4.66,,0.0
2014,8,Aug,1914231,"Perfect Harlem, New York Retreat",Entire home/apt,Harlem,7,4.64,141.0,0.0
2014,8,Aug,2310594,Studio Apt. in East Williamsburg,Entire home/apt,Williamsburg,7,4.6,142.0,0.0
2014,8,Aug,31994,Room with En Suite Bathroom & Deck,Private room,Clinton Hill,7,4.55,130.0,36.0
2014,8,Aug,495249,10min Walk & 15mins to Tourist Spot,Private room,Jackson Heights,6,4.88,,0.0
2014,9,Sep,1042806,My Other Little Guestroom,Private room,Flushing,8,4.81,81.0,38.0
2014,9,Sep,1817510,Skylight BR in Gorgeous Private Rooftop Apt,Entire home/apt,Bushwick,8,4.73,,0.0
2014,9,Sep,26785,Park Slope Green Guest House,Entire home/apt,South Slope,7,4.93,103.0,1.0
2014,9,Sep,232612,"Lovely pied-à-terre, in an historic building",Private room,Bedford-Stuyvesant,7,4.87,121.0,45.0
2014,9,Sep,3400739,Brooklyn Cozy and Convenient,Private room,Crown Heights,7,4.85,,18.0
2014,9,Sep,713538,Chic private apartment in  Victorian Townhouse,Entire home/apt,Clinton Hill,7,4.8,158.0,1.0
2014,9,Sep,3585452,A Beautiful Brownstone Apartment,Entire home/apt,Harlem,7,4.76,88.0,4.0
2014,9,Sep,4026150,The Coziest Cove in Queens | Home Away From Home!,Entire home/apt,Elmhurst,7,4.73,83.0,1.0
2014,9,Sep,103555,Clean&Serene in Scenic Fort Greene,Entire home/apt,Fort Greene,7,4.72,260.0,0.0
2014,9,Sep,58059,Traveling Nurses and Medical Professionals,Private room,Harlem,7,4.71,44.0,4.0
2014,9,Sep,275976,Welcoming & Ascetically Beautiful 2 Bedroom Oasis,Entire home/apt,Bedford-Stuyvesant,7,4.71,140.0,0.0
2014,9,Sep,3540370,Sunny room in East Village!,Private room,East Village,7,4.71,,0.0
2014,9,Sep,1591811,Sunlit apartment in Williamsburg,Entire home/apt,Williamsburg,7,4.63,100.0,1.0
2014,9,Sep,453094,Bedroom With Own Bathroom and Backyard,Private room,Clinton Hill,7,4.52,112.0,44.0
2014,9,Sep,1016004,Clean and Cute Shared Room in Very Safe Area,Shared room,Astoria,6,4.91,,0.0
2014,9,Sep,699472,"NYC Shipping Container Home, Class B Dwelling Unit",Entire home/apt,Williamsburg,6,4.9,293.0,41.0
2014,9,Sep,106363,Bright Room With A Great River View,Private room,Harlem,6,4.87,93.0,6.0
2014,9,Sep,3677769,Beautiful Large Sunny Bedroom,Private room,Sunnyside,6,4.85,,0.0
2014,9,Sep,2154075,"Brooklyn Charm, Close to Manhattan (30+ days only)",Entire home/apt,Bedford-Stuyvesant,6,4.84,87.0,6.0
2014,9,Sep,491123,Cozy Lay Over Prospect Heights,Private room,Prospect Heights,6,4.83,143.0,0.0
2014,10,Oct,31994,Room with En Suite Bathroom & Deck,Private room,Clinton Hill,12,4.55,130.0,36.0
2014,10,Oct,713538,Chic private apartment in  Victorian Townhouse,Entire home/apt,Clinton Hill,10,4.8,158.0,1.0
2014,10,Oct,58059,Traveling Nurses and Medical Professionals,Private room,Harlem,9,4.71,44.0,4.0
2014,10,Oct,495249,10min Walk & 15mins to Tourist Spot,Private room,Jackson Heights,8,4.88,,0.0
2014,10,Oct,2700596,Comfortable bedroom for one person,Private room,Harlem,8,4.86,78.0,0.0
2014,10,Oct,1313711,Less than a minute from the Metro,Private room,Prospect-Lefferts Gardens,8,4.8,149.0,30.0
2014,10,Oct,103555,Clean&Serene in Scenic Fort Greene,Entire home/apt,Fort Greene,8,4.72,260.0,0.0
2014,10,Oct,1846580,Park Slope Bedroom in Charming Brooklyn Apartment,Private room,South Slope,8,4.71,125.0,0.0
2014,10,Oct,3156969,Surfers' and Beach Goers' Paradise,Entire home/apt,Rockaway Beach,7,4.94,131.0,0.0
2014,10,Oct,1278784,Private room minutes from midtown!,Private room,Longwood,7,4.87,50.0,4.0
2014,10,Oct,1725295,UN/NYU medical steps away! Midtown East w/CAT,Private room,Murray Hill,7,4.81,,0.0
2014,10,Oct,3678796,beautiful brownstone,Private room,Bedford-Stuyvesant,7,4.79,,0.0
2014,10,Oct,476983,Perfect for Traveling Medical Professionals,Private room,Harlem,7,4.65,45.0,6.0
2014,10,Oct,2339096,Cozy bedroom in Lower East Side,Private room,Lower East Side,7,4.54,68.0,0.0
2014,10,Oct,1832120,Heart of Williamsburg,Private room,Williamsburg,6,4.96,,0.0
2014,10,Oct,1604488,Bedroom and bathroom in the heart of Williamsburg,Private room,Williamsburg,6,4.94,150.0,0.0
2014,10,Oct,857810,Heart of Williamsubrg 1 Bedroom,Entire home/apt,Williamsburg,6,4.94,249.0,0.0
2014,10,Oct,3767156,Mid-Century Modern Garden Paradise,Entire home/apt,Bedford-Stuyvesant,6,4.92,152.0,4.0
2014,10,Oct,689329,Cozy 15 mins Manhattan& 10 Mins LGA,Private room,East Elmhurst,6,4.88,,0.0
2014,10,Oct,151199,Astoria/LIC  Private Home located near train,Entire home/apt,Astoria,6,4.86,300.0,32.0
2014,11,Nov,2949128,Only LGBTQ&Allies welcome Room in Hells Ktchn Safe,Private room,Hell's Kitchen,7,4.85,363.0,11.0
2014,11,Nov,1268154,"Big room W/ private bathroom in Queens, NYC",Private room,Maspeth,7,4.77,67.0,2.0
2014,11,Nov,2968070,Near Times Square and Hell's Kitchen,Private room,Theater District,7,4.75,146.0,6.0
2014,11,Nov,978386,"A gem garden nook on Broadway & 42ST in Queens, NY",Entire home/apt,Astoria,7,4.42,75.0,1.0
2014,11,Nov,3283409,Beautiful Brooklyn Brownstone,Entire home/apt,Bedford-Stuyvesant,6,4.97,195.0,0.0
2014,11,Nov,4070025,Luxury Flat with Outdoor and Office Space,Entire home/apt,Vinegar Hill,6,4.9,375.0,1.0
2014,11,Nov,2367089,Full Apt w/ large kitchen in UES,Entire home/apt,Upper East Side,6,4.89,,0.0
2014,11,Nov,232612,"Lovely pied-à-terre, in an historic building",Private room,Bedford-Stuyvesant,6,4.87,121.0,45.0
2014,11,Nov,106363,Bright Room With A Great River View,Private room,Harlem,6,4.87,93.0,6.0
2014,11,Nov,2154075,"Brooklyn Charm, Close to Manhattan (30+ days only)",Entire home/apt,Bedford-Stuyvesant,6,4.84,87.0,6.0
2014,11,Nov,275976,Welcoming & Ascetically Beautiful 2 Bedroom Oasis,Entire home/apt,Bedford-Stuyvesant,6,4.71,140.0,0.0
2014,11,Nov,2806791,Double Room Manhattan,Private room,Washington Heights,6,4.67,60.0,0.0
2014,11,Nov,476983,Perfect for Traveling Medical Professionals,Private room,Harlem,6,4.65,45.0,6.0
2014,11,Nov,1914231,"Perfect Harlem, New York Retreat",Entire home/apt,Harlem,6,4.64,141.0,0.0
2014,11,Nov,986727,Manhattan's Best Deal!,Private room,Harlem,6,4.56,165.0,0.0
2014,11,Nov,31994,Room with En Suite Bathroom & Deck,Private room,Clinton Hill,6,4.55,130.0,36.0
2014,11,Nov,2183423,Harlem Apartment,Entire home/apt,Harlem,6,4.54,165.0,0.0
2014,11,Nov,453094,Bedroom With Own Bathroom and Backyard,Private room,Clinton Hill,6,4.52,112.0,44.0
2014,11,Nov,814327,room in uper east side manhattan,Private room,Upper East Side,6,4.29,81.0,0.0
2014,11,Nov,1734724,Williamsburg Luxury- 30 days +,Entire home/apt,Williamsburg,5,4.96,180.0,0.0
2014,12,Dec,1370405,Stylish + Clean Private Suite in our home - BKLYN!,Private room,East Flatbush,8,4.78,,0.0
2014,12,Dec,4757212,Studio apartment Midtown East in NY,Entire home/apt,Murray Hill,8,4.65,,0.0
2014,12,Dec,2485774,PRIME 1br in Williamsburg,Entire home/apt,Williamsburg,7,4.78,168.0,3.0
2014,12,Dec,3585452,A Beautiful Brownstone Apartment,Entire home/apt,Harlem,7,4.76,88.0,4.0
2014,12,Dec,2339096,Cozy bedroom in Lower East Side,Private room,Lower East Side,7,4.54,68.0,0.0
2014,12,Dec,2629613,Million Dollar listing: Chelsea,Entire home/apt,West Village,6,4.9,283.0,4.0
2014,12,Dec,4339924,"Penthouse Flat, Million-$-View, Best Area!",Entire home/apt,Bushwick,6,4.81,,0.0
2014,12,Dec,519310,YOU ROOM IN NYC,Private room,Sunnyside,6,4.73,85.0,0.0
2014,12,Dec,4405156,"Cozy, Clean, Convenient Location",Entire home/apt,East Harlem,6,4.7,165.0,2.0
2014,12,Dec,814327,room in uper east side manhattan,Private room,Upper East Side,6,4.29,81.0,0.0
2014,12,Dec,1766846,East Village Private Guest Suite for One Guest,Private room,East Village,5,4.94,200.0,29.0
2014,12,Dec,1897447,Large Garden Apartment,Entire home/apt,Gowanus,5,4.94,178.0,0.0
2014,12,Dec,4070025,Luxury Flat with Outdoor and Office Space,Entire home/apt,Vinegar Hill,5,4.9,375.0,1.0
2014,12,Dec,3401271,Suite Lounge,Entire home/apt,East Harlem,5,4.89,100.0,0.0
2014,12,Dec,151199,Astoria/LIC  Private Home located near train,Entire home/apt,Astoria,5,4.86,300.0,32.0
2014,12,Dec,1876811,Sweet Union Sq/ Gramercy Studio,Entire home/apt,Gramercy,5,4.86,300.0,0.0
2014,12,Dec,3677769,Beautiful Large Sunny Bedroom,Private room,Sunnyside,5,4.85,,0.0
2014,12,Dec,919830,Renovated Private 2 Bedroom Apt in Chelsea (23/7),Entire home/apt,Chelsea,5,4.85,400.0,0.0
2014,12,Dec,1918693,Lovely Bedroom in Artist's Home,Private room,Clinton Hill,5,4.84,132.0,35.0
2014,12,Dec,1063020,Private Brownstone,Entire home/apt,East Harlem,5,4.83,130.0,1.0
2015,1,Jan,4152752,Location is Everything!,Private room,Hell's Kitchen,9,4.86,202.0,77.0
2015,1,Jan,16580,"Sunny, Modern room in East Village w City Views",Private room,East Village,7,4.82,186.0,62.0
2015,1,Jan,453094,Bedroom With Own Bathroom and Backyard,Private room,Clinton Hill,7,4.52,112.0,44.0
2015,1,Jan,2629613,Million Dollar listing: Chelsea,Entire home/apt,West Village,6,4.9,283.0,4.0
2015,1,Jan,4339924,"Penthouse Flat, Million-$-View, Best Area!",Entire home/apt,Bushwick,6,4.81,,0.0
2015,1,Jan,1817510,Skylight BR in Gorgeous Private Rooftop Apt,Entire home/apt,Bushwick,6,4.73,,0.0
2015,1,Jan,1914231,"Perfect Harlem, New York Retreat",Entire home/apt,Harlem,6,4.64,141.0,0.0
2015,1,Jan,3490317,Spacious 3-Bedroom Guest Suite (Unit #2),Private room,Bedford-Stuyvesant,5,4.89,359.0,50.0
2015,1,Jan,151199,Astoria/LIC  Private Home located near train,Entire home/apt,Astoria,5,4.86,300.0,32.0
2015,1,Jan,2154075,"Brooklyn Charm, Close to Manhattan (30+ days only)",Entire home/apt,Bedford-Stuyvesant,5,4.84,87.0,6.0
2015,1,Jan,783202,Charming First Floor Village Apt off Bleecker,Entire home/apt,West Village,5,4.73,374.0,38.0
2015,1,Jan,1668328,Quiet Williamsburg apartment,Entire home/apt,Williamsburg,5,4.69,153.0,1.0
2015,1,Jan,57297,"Clean & cozy 1BR in Cobble Hill, GREAT location!",Private room,Brooklyn Heights,5,4.68,292.0,0.0
2015,1,Jan,986727,Manhattan's Best Deal!,Private room,Harlem,5,4.56,165.0,0.0
2015,1,Jan,1734724,Williamsburg Luxury- 30 days +,Entire home/apt,Williamsburg,4,4.96,180.0,0.0
2015,1,Jan,3603134,Amazing 1 Bedroom Apt CENTRAL PARK,Entire home/apt,Upper East Side,4,4.95,,0.0
2015,1,Jan,1897447,Large Garden Apartment,Entire home/apt,Gowanus,4,4.94,178.0,0.0
2015,1,Jan,106363,Bright Room With A Great River View,Private room,Harlem,4,4.87,93.0,6.0
2015,1,Jan,3939535,JFK/LGA Queens Modern Apt.,Private room,Briarwood,4,4.86,,1.0
2015,1,Jan,1918693,Lovely Bedroom in Artist's Home,Private room,Clinton Hill,4,4.84,132.0,35.0
2015,2,Feb,4891441,"166 Reviews, Single-Family House",Entire home/apt,Gowanus,8,4.76,,0.0
2015,2,Feb,4152752,Location is Everything!,Private room,Hell's Kitchen,7,4.86,202.0,77.0
2015,2,Feb,2995000,Garden apartment in amazing Brooklyn spot!,Entire home/apt,Bedford-Stuyvesant,7,4.83,219.0,34.0
2015,2,Feb,713538,Chic private apartment in  Victorian Townhouse,Entire home/apt,Clinton Hill,7,4.8,158.0,1.0
2015,2,Feb,741783,LOVELY 2BR West Village Apt!,Entire home/apt,West Village,7,4.42,,0.0
2015,2,Feb,3835681,Cozy Astoria Retreat: Simple Room in the Heart NYC,Private room,Ditmars Steinway,7,4.41,50.0,24.0
2015,2,Feb,2154075,"Brooklyn Charm, Close to Manhattan (30+ days only)",Entire home/apt,Bedford-Stuyvesant,6,4.84,87.0,6.0
2015,2,Feb,453094,Bedroom With Own Bathroom and Backyard,Private room,Clinton Hill,6,4.52,112.0,44.0
2015,2,Feb,4070025,Luxury Flat with Outdoor and Office Space,Entire home/apt,Vinegar Hill,5,4.9,375.0,1.0
2015,2,Feb,289665,Decorators 5-Star Flat West Village,Entire home/apt,West Village,5,4.82,,0.0
2015,2,Feb,4932139,Luxury in Best Location,Entire home/apt,Nolita,5,4.71,,0.0
2015,2,Feb,4757212,Studio apartment Midtown East in NY,Entire home/apt,Murray Hill,5,4.65,,0.0
2015,2,Feb,31994,Room with En Suite Bathroom & Deck,Private room,Clinton Hill,5,4.55,130.0,36.0
2015,2,Feb,5175054,Charming Times Square 1 bedroom,Entire home/apt,Hell's Kitchen,4,4.9,150.0,0.0
2015,2,Feb,151199,Astoria/LIC  Private Home located near train,Entire home/apt,Astoria,4,4.86,300.0,32.0
2015,2,Feb,1918693,Lovely Bedroom in Artist's Home,Private room,Clinton Hill,4,4.84,132.0,35.0
2015,2,Feb,4339924,"Penthouse Flat, Million-$-View, Best Area!",Entire home/apt,Bushwick,4,4.81,,0.0
2015,2,Feb,3659544,Home Away From Home – Midtown,Private room,Hell's Kitchen,4,4.78,247.0,36.0
2015,2,Feb,4377929,Very Spacious Entire Apt East Village 1 flight-up,Entire home/apt,East Village,4,4.73,148.0,2.0
2015,2,Feb,442636,"Private,Affordable, 20 min to NYC!",Entire home/apt,Ridgewood,4,4.73,72.0,1.0
2015,3,Mar,106363,Bright Room With A Great River View,Private room,Harlem,8,4.87,93.0,6.0
2015,3,Mar,945297,Private East Village Gay-Friendly Dbl Room,Private room,East Village,8,4.81,112.0,6.0
2015,3,Mar,4891441,"166 Reviews, Single-Family House",Entire home/apt,Gowanus,8,4.76,,0.0
2015,3,Mar,4378951,Child-friendly w/ Yard access and Street Parking,Private room,Bedford-Stuyvesant,7,4.9,158.0,1.0
2015,3,Mar,1581579,Family Friendly Near Subway Astoria-NYC Home Share,Entire home/apt,Ditmars Steinway,7,4.89,303.0,6.0
2015,3,Mar,2367089,Full Apt w/ large kitchen in UES,Entire home/apt,Upper East Side,7,4.89,,0.0
2015,3,Mar,713538,Chic private apartment in  Victorian Townhouse,Entire home/apt,Clinton Hill,7,4.8,158.0,1.0
2015,3,Mar,3678796,beautiful brownstone,Private room,Bedford-Stuyvesant,7,4.79,,0.0
2015,3,Mar,519310,YOU ROOM IN NYC,Private room,Sunnyside,7,4.73,85.0,0.0
2015,3,Mar,2267177,Large Bedroom 15 Min From Manhattan,Private room,Sunset Park,7,4.66,110.0,52.0
2015,3,Mar,476983,Perfect for Traveling Medical Professionals,Private room,Harlem,7,4.65,45.0,6.0
2015,3,Mar,26785,Park Slope Green Guest House,Entire home/apt,South Slope,6,4.93,103.0,1.0
2015,3,Mar,2629613,Million Dollar listing: Chelsea,Entire home/apt,West Village,6,4.9,283.0,4.0
2015,3,Mar,919830,Renovated Private 2 Bedroom Apt in Chelsea (23/7),Entire home/apt,Chelsea,6,4.85,400.0,0.0
2015,3,Mar,4564292,HEART of NEW YORK // ニューヨークの中心,Entire home/apt,Hell's Kitchen,6,4.72,,0.0
2015,3,Mar,4539943,Nice & bright room in Bushwick,Private room,Bushwick,6,4.71,200.0,0.0
2015,3,Mar,4355934,The Hamilton Guestroom,Private room,Harlem,6,4.68,47.0,2.0
2015,3,Mar,4841431,Spacious 1BR By Prospect Park,Entire home/apt,Prospect-Lefferts Gardens,6,4.67,,0.0
2015,3,Mar,4128337,"Garden floor in Brooklyn home, 20 min to Manhattan",Private room,Bedford-Stuyvesant,6,4.63,151.0,0.0
2015,3,Mar,3993388,Hidden Manhattan Brownstone,Private room,Hell's Kitchen,6,4.58,,0.0
2015,4,Apr,4378951,Child-friendly w/ Yard access and Street Parking,Private room,Bedford-Stuyvesant,8,4.9,158.0,1.0
2015,4,Apr,4564292,HEART of NEW YORK // ニューヨークの中心,Entire home/apt,Hell's Kitchen,8,4.72,,0.0
2015,4,Apr,58059,Traveling Nurses and Medical Professionals,Private room,Harlem,8,4.71,44.0,4.0
2015,4,Apr,286838,Private Room in Brownstone,Private room,Harlem,8,4.66,,0.0
2015,4,Apr,3835681,Cozy Astoria Retreat: Simple Room in the Heart NYC,Private room,Ditmars Steinway,8,4.41,50.0,24.0
2015,4,Apr,5095468,Great Fully Renovated 1-Bedroom Apartment,Entire home/apt,East Harlem,7,4.79,135.0,2.0
2015,4,Apr,476983,Perfect for Traveling Medical Professionals,Private room,Harlem,7,4.65,45.0,6.0
2015,4,Apr,1914231,"Perfect Harlem, New York Retreat",Entire home/apt,Harlem,7,4.64,141.0,0.0
2015,4,Apr,26785,Park Slope Green Guest House,Entire home/apt,South Slope,6,4.93,103.0,1.0
2015,4,Apr,495249,10min Walk & 15mins to Tourist Spot,Private room,Jackson Heights,6,4.88,,0.0
2015,4,Apr,4152752,Location is Everything!,Private room,Hell's Kitchen,6,4.86,202.0,77.0
2015,4,Apr,3689140,"West Village Loft, 2nd floor",Entire home/apt,West Village,6,4.75,227.0,3.0
2015,4,Apr,543792,Studio Bushwick/Ridgewood,Entire home/apt,Ridgewood,6,4.75,108.0,3.0
2015,4,Apr,2461439,Pristine Lower East Side Sanctuary,Entire home/apt,Lower East Side,6,4.7,140.0,2.0
2015,4,Apr,2806791,Double Room Manhattan,Private room,Washington Heights,6,4.67,60.0,0.0
2015,4,Apr,456190,"West Village Loft, 1st floor",Entire home/apt,West Village,6,4.67,203.0,0.0
2015,4,Apr,2267177,Large Bedroom 15 Min From Manhattan,Private room,Sunset Park,6,4.66,110.0,52.0
2015,4,Apr,3198365,Cozy Studio Close to Central Park,Entire home/apt,Harlem,6,4.62,230.0,0.0
2015,4,Apr,195123,"Cheerful, comfortable room",Private room,Washington Heights,6,4.6,,0.0
2015,4,Apr,2942129,"Bright Large  Room near JFK, LGA & Train 2 beds",Private room,Woodhaven,6,4.51,60.0,0.0
2015,5,May,713538,Chic private apartment in  Victorian Townhouse,Entire home/apt,Clinton Hill,10,4.8,158.0,1.0
2015,5,May,4241028,spacious room,Private room,Jamaica,10,4.79,81.0,0.0
2015,5,May,4152752,Location is Everything!,Private room,Hell's Kitchen,9,4.86,202.0,77.0
2015,5,May,945297,Private East Village Gay-Friendly Dbl Room,Private room,East Village,9,4.81,112.0,6.0
2015,5,May,286838,Private Room in Brownstone,Private room,Harlem,9,4.66,,0.0
2015,5,May,1042806,My Other Little Guestroom,Private room,Flushing,8,4.81,81.0,38.0
2015,5,May,4504115,Low budget-big room 20min to city,Private room,Bushwick,8,4.64,150.0,0.0
2015,5,May,3156969,Surfers' and Beach Goers' Paradise,Entire home/apt,Rockaway Beach,7,4.94,131.0,0.0
2015,5,May,209310,"Subway, City View, Elevator, Large Private Room",Private room,Sunnyside,7,4.9,67.0,4.0
2015,5,May,270231,Cozy New York  City private room,Private room,Woodside,7,4.79,95.0,0.0
2015,5,May,3987571,Brownstone Beauty,Entire home/apt,Bedford-Stuyvesant,7,4.78,237.0,31.0
2015,5,May,1370405,Stylish + Clean Private Suite in our home - BKLYN!,Private room,East Flatbush,7,4.78,,0.0
2015,5,May,4891441,"166 Reviews, Single-Family House",Entire home/apt,Gowanus,7,4.76,,0.0
2015,5,May,4550602,KLO Room #3 With Private Bathroom & Private Deck,Private room,Crown Heights,7,4.65,178.0,21.0
2015,5,May,476983,Perfect for Traveling Medical Professionals,Private room,Harlem,7,4.65,45.0,6.0
2015,5,May,1914231,"Perfect Harlem, New York Retreat",Entire home/apt,Harlem,7,4.64,141.0,0.0
2015,5,May,5050799,Great Prospect / Crown Heights 1BR,Entire home/apt,Crown Heights,7,4.64,,0.0
2015,5,May,2310594,Studio Apt. in East Williamsburg,Entire home/apt,Williamsburg,7,4.6,142.0,0.0
2015,5,May,5590966,Riverside Suite,Private room,Harlem,7,4.55,,0.0
2015,5,May,1758391,"Sunny Room, Only 1 Block to Subway!",Private room,Bedford-Stuyvesant,7,4.53,,0.0
2015,6,Jun,5287733,Cozy Room,Private room,South Ozone Park,13,4.66,73.0,0.0
2015,6,Jun,2015168,Cozy 2BD APT close to subway,Entire home/apt,Bedford-Stuyvesant,10,4.88,138.0,1.0
2015,6,Jun,4951402,Best Location on the UWS!!,Private room,Upper West Side,10,4.71,,0.0
2015,6,Jun,4297952,Charming Chelsea 1 bedroom,Entire home/apt,Chelsea,9,4.88,208.0,3.0
2015,6,Jun,6422511,My Little Guest Apartment,Private room,Flushing,9,4.78,81.0,35.0
2015,6,Jun,2629613,Million Dollar listing: Chelsea,Entire home/apt,West Village,8,4.9,283.0,4.0
2015,6,Jun,689329,Cozy 15 mins Manhattan& 10 Mins LGA,Private room,East Elmhurst,8,4.88,,0.0
2015,6,Jun,4152752,Location is Everything!,Private room,Hell's Kitchen,8,4.86,202.0,77.0
2015,6,Jun,2255549,Modern Studio w/ Private Entry - Heart of Chelsea,Entire home/apt,Chelsea,8,4.85,148.0,5.0
2015,6,Jun,945297,Private East Village Gay-Friendly Dbl Room,Private room,East Village,8,4.81,112.0,6.0
2015,6,Jun,270231,Cozy New York  City private room,Private room,Woodside,8,4.79,95.0,0.0
2015,6,Jun,4241028,spacious room,Private room,Jamaica,8,4.79,81.0,0.0
2015,6,Jun,1370405,Stylish + Clean Private Suite in our home - BKLYN!,Private room,East Flatbush,8,4.78,,0.0
2015,6,Jun,476983,Perfect for Traveling Medical Professionals,Private room,Harlem,8,4.65,45.0,6.0
2015,6,Jun,1914231,"Perfect Harlem, New York Retreat",Entire home/apt,Harlem,8,4.64,141.0,0.0
2015,6,Jun,3156969,Surfers' and Beach Goers' Paradise,Entire home/apt,Rockaway Beach,7,4.94,131.0,0.0
2015,6,Jun,1918693,Lovely Bedroom in Artist's Home,Private room,Clinton Hill,7,4.84,132.0,35.0
2015,6,Jun,16580,"Sunny, Modern room in East Village w City Views",Private room,East Village,7,4.82,186.0,62.0
2015,6,Jun,3585452,A Beautiful Brownstone Apartment,Entire home/apt,Harlem,7,4.76,88.0,4.0
2015,6,Jun,148825,Best City Area Columbia U Upper West Side C Park,Entire home/apt,Upper West Side,7,4.75,118.0,3.0
2015,7,Jul,3678796,beautiful brownstone,Private room,Bedford-Stuyvesant,9,4.79,,0.0
2015,7,Jul,6378298,"Well-located Apt in Sunnyside, NYC",Entire home/apt,Sunnyside,9,4.76,,0.0
2015,7,Jul,5806273,Great and private place to stay in Manhattan!,Private room,Harlem,9,4.55,,0.0
2015,7,Jul,3852261,"Perfect 4-Beds Home Near Beach, Boardwalk, Shops",Entire home/apt,Arverne,8,4.87,175.0,2.0
2015,7,Jul,4756551,Bedroom w/Private Bath,Private room,Prospect-Lefferts Gardens,8,4.86,145.0,16.0
2015,7,Jul,2255549,Modern Studio w/ Private Entry - Heart of Chelsea,Entire home/apt,Chelsea,8,4.85,148.0,5.0
2015,7,Jul,4928303,KLO Room #2 With Private Bathroom,Private room,Crown Heights,8,4.72,110.0,28.0
2015,7,Jul,5287733,Cozy Room,Private room,South Ozone Park,8,4.66,73.0,0.0
